province,cell_id,lat,lon,date,temperature,humidity,rain,wind_speed,fire,hotspots,fire_prob_true
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-06,24.8,98.2,0.0,7.1,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-07,24.0,86.7,0.0,5.3,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-08,22.2,100.0,0.0,9.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-09,20.4,99.4,0.0,6.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-10,19.9,89.9,0.0,9.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-11,23.3,95.2,0.0,4.7,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-12,21.8,98.4,0.0,7.7,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-13,22.1,99.2,0.0,6.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-14,18.8,100.0,0.0,5.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-15,22.7,97.6,0.0,7.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-16,22.0,100.0,0.0,5.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-17,19.6,100.0,0.0,0.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-18,20.5,83.8,0.0,0.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-19,21.6,95.7,0.0,8.6,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-20,21.3,96.8,0.0,8.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-21,20.7,89.4,0.0,9.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-22,21.0,98.5,0.0,6.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-23,20.8,100.0,0.0,3.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-24,21.4,92.4,0.0,5.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-25,23.3,98.0,0.0,6.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-26,17.3,96.6,0.0,4.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-27,20.7,95.0,24.0,9.3,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-28,21.3,100.0,0.0,10.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-29,21.5,95.1,0.0,7.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-09-30,20.5,100.0,0.0,6.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-01,18.4,91.0,0.0,3.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-02,21.6,100.0,0.0,9.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-03,23.7,99.1,0.0,6.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-04,18.8,99.1,0.0,5.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-05,22.4,100.0,33.7,7.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-06,20.6,91.5,0.0,4.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-07,21.0,100.0,0.0,6.3,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-08,19.5,97.7,0.0,3.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-09,20.6,97.4,0.0,8.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-10,23.1,93.9,0.0,5.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-11,22.0,94.3,0.0,8.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-12,23.8,99.2,0.0,5.7,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-13,23.0,97.6,0.0,5.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-14,21.9,100.0,0.0,3.7,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-15,23.9,95.5,0.0,7.6,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-16,21.9,99.5,22.8,4.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-17,22.5,94.3,10.0,5.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-18,20.9,100.0,0.0,6.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-19,21.5,89.3,4.7,6.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-20,20.3,100.0,0.0,2.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-21,22.9,100.0,0.0,5.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-22,19.7,94.0,6.2,7.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-23,22.7,100.0,6.7,5.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-24,21.3,100.0,7.9,5.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-25,23.3,99.8,0.0,6.6,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-26,22.8,95.4,0.0,6.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-27,24.4,92.8,22.8,4.3,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-28,22.8,93.9,15.4,6.3,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-29,19.4,99.5,0.0,8.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-30,21.7,100.0,1.6,4.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-10-31,20.1,97.6,0.0,5.7,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-01,21.2,91.2,0.0,3.8,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-02,24.3,97.2,0.0,8.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-03,23.0,98.6,5.3,6.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-04,21.1,98.6,13.5,4.9,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-05,20.6,99.2,6.7,6.9,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-06,22.3,92.7,9.8,4.3,1,7,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-07,20.5,90.6,0.0,4.7,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-08,21.4,90.1,4.5,3.9,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-09,22.9,84.8,0.0,4.7,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-10,24.2,92.9,0.0,9.6,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-11,23.5,91.7,17.8,5.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-12,19.2,93.1,1.7,7.9,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-13,23.2,77.2,9.3,5.3,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-14,22.9,85.7,0.0,8.6,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-15,23.5,96.9,5.6,5.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-16,25.4,86.2,0.0,7.2,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-17,19.9,95.5,0.0,7.3,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-18,22.2,84.7,0.0,11.9,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-19,24.1,97.1,0.0,8.6,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-20,20.9,91.5,0.0,6.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-21,25.6,89.7,0.0,8.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-22,24.0,100.0,0.0,11.7,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-23,24.8,96.0,0.0,4.3,1,1,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-24,22.8,88.3,0.0,5.9,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-25,24.9,84.9,0.0,7.1,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-26,25.4,85.6,3.9,6.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-27,24.2,90.4,0.8,7.1,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-28,24.3,87.0,26.9,5.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-29,24.5,85.2,0.0,10.7,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-11-30,22.9,95.5,9.3,5.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-01,24.0,86.4,0.0,7.6,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-02,24.1,98.1,0.0,10.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-03,25.0,86.1,0.0,8.0,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-04,26.1,93.5,7.2,6.2,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-05,23.1,88.5,0.0,5.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-06,24.6,90.0,0.0,7.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-07,27.1,79.3,0.0,6.8,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-08,23.8,80.9,0.0,8.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-09,23.8,87.2,0.4,5.7,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-10,25.5,88.3,4.6,10.1,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-11,26.5,82.4,5.8,8.8,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-12,25.4,76.4,0.0,9.0,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-13,27.5,74.1,24.7,11.6,0,0,0.043
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-14,26.9,73.9,13.4,7.9,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-15,27.0,71.8,0.0,7.4,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-16,26.6,81.2,3.2,7.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-17,29.4,83.8,10.2,8.6,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-18,25.7,80.7,16.9,8.9,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-19,23.1,71.3,0.0,7.5,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-20,28.6,76.9,12.2,5.1,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-21,25.7,79.1,1.9,8.1,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-22,26.6,89.3,14.5,10.0,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-23,28.5,69.7,22.1,9.7,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-24,24.3,78.2,0.0,11.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-25,24.9,87.8,3.6,13.4,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-26,24.5,81.6,21.5,11.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-27,25.8,80.8,9.7,12.4,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-28,27.8,76.6,19.3,11.3,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-29,28.0,77.2,7.3,13.2,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-30,27.8,79.4,0.0,13.6,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2022-12-31,25.3,73.0,9.4,11.8,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-01,24.1,82.2,32.0,11.4,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-02,27.8,67.7,18.1,9.7,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-03,27.1,76.4,4.5,10.1,0,0,0.04
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-04,28.6,74.1,0.0,9.5,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-05,29.1,69.5,6.8,11.5,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-06,28.3,72.7,0.0,8.9,0,0,0.041
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-07,29.4,68.6,14.1,10.0,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-08,28.7,66.6,11.8,5.8,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-09,29.3,69.4,3.4,14.0,0,0,0.046
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-10,27.5,66.7,9.4,10.2,0,0,0.043
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-11,28.4,72.9,0.0,11.6,0,0,0.043
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-12,29.1,64.6,13.4,13.7,0,0,0.045
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-13,30.1,72.8,5.2,11.4,0,0,0.043
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-14,28.4,64.4,0.0,13.8,0,0,0.046
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-15,29.9,66.0,5.7,8.5,0,0,0.045
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-16,28.8,66.3,0.0,15.8,0,0,0.049
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-17,29.2,75.5,0.0,13.3,0,0,0.045
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-18,30.7,69.0,31.6,11.6,0,0,0.044
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-19,26.6,69.3,0.0,14.1,0,0,0.043
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-20,27.7,71.6,0.0,8.9,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-21,27.5,58.4,4.8,10.8,0,0,0.045
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-22,26.4,69.4,0.0,14.3,0,0,0.044
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-23,29.0,77.2,8.9,7.7,0,0,0.042
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-24,31.2,65.8,0.0,12.7,0,0,0.048
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-25,29.8,66.4,0.0,12.7,0,0,0.052
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-26,30.6,67.8,0.7,15.6,0,0,0.057
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-27,32.0,68.1,0.0,8.6,0,0,0.051
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-28,32.5,53.0,0.0,15.0,0,0,0.1
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-29,30.5,55.9,6.1,10.7,0,0,0.06
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-30,32.7,63.3,40.8,11.0,0,0,0.049
เชียงใหม่,เชี-01,19.0931,98.8014,2023-01-31,30.9,59.9,0.0,9.5,0,0,0.047
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-01,29.6,70.8,0.0,9.9,0,0,0.043
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-02,30.1,62.0,4.7,12.9,0,0,0.047
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-03,28.8,54.6,8.8,9.9,0,0,0.045
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-04,29.8,56.9,0.0,13.7,0,0,0.048
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-05,30.7,48.5,11.5,10.9,0,0,0.05
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-06,32.6,59.4,9.3,9.9,0,0,0.054
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-07,34.0,58.2,2.9,11.3,0,0,0.061
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-08,29.5,60.4,14.5,13.1,0,0,0.047
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-09,32.2,65.5,0.0,11.9,0,0,0.048
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-10,30.1,67.5,0.0,12.6,0,0,0.047
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-11,32.5,58.5,0.0,14.0,0,0,0.06
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-12,31.7,49.1,0.0,14.8,0,0,0.082
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-13,29.2,64.6,5.8,12.1,0,0,0.049
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-14,33.4,60.7,2.4,10.7,0,0,0.062
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-15,31.2,61.0,7.4,13.0,0,0,0.061
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-16,31.4,64.0,3.1,13.8,0,0,0.059
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-17,30.7,53.7,1.9,10.0,0,0,0.06
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-18,31.4,68.8,17.3,11.2,0,0,0.047
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-19,33.1,52.4,6.0,11.5,0,0,0.061
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-20,32.2,61.4,4.4,12.6,0,0,0.052
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-21,33.1,48.3,0.0,11.6,0,0,0.07
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-22,33.2,51.8,0.0,14.5,0,0,0.08
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-23,34.7,62.6,0.0,10.0,0,0,0.059
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-24,32.3,55.5,0.0,10.0,1,1,0.06
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-25,30.6,62.1,0.0,12.6,0,0,0.06
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-26,34.5,55.8,7.2,12.9,0,0,0.096
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-27,32.5,55.6,0.0,10.4,0,0,0.075
เชียงใหม่,เชี-01,19.0931,98.8014,2023-02-28,34.7,61.0,1.2,12.1,0,0,0.083
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-01,33.7,53.6,40.5,12.6,1,5,0.062
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-02,33.0,46.3,0.0,12.6,0,0,0.07
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-03,33.7,50.4,0.0,13.8,0,0,0.07
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-04,36.2,55.1,7.8,12.2,0,0,0.065
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-05,36.4,54.0,0.0,16.5,0,0,0.089
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-06,33.5,46.4,0.0,14.5,0,0,0.078
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-07,33.7,50.3,0.0,12.0,0,0,0.065
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-08,35.1,49.8,0.0,13.8,1,8,0.142
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-09,32.2,53.0,0.0,13.9,0,0,0.093
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-10,34.1,46.4,8.5,16.1,0,0,0.146
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-11,33.6,50.4,0.0,12.5,0,0,0.107
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-12,34.1,49.3,0.0,15.3,0,0,0.14
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-13,32.4,58.1,14.2,13.8,0,0,0.068
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-14,31.3,59.0,1.5,16.8,0,0,0.069
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-15,30.6,54.7,0.0,16.4,1,4,0.071
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-16,32.1,52.2,0.0,14.2,0,0,0.078
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-17,33.1,54.0,0.0,13.3,0,0,0.086
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-18,33.4,48.9,0.0,14.9,0,0,0.115
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-19,36.8,44.4,0.0,13.5,0,0,0.185
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-20,35.6,46.4,0.0,17.3,0,0,0.242
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-21,32.5,50.3,0.0,14.1,0,0,0.12
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-22,34.5,46.0,0.0,13.1,0,0,0.167
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-23,33.4,53.5,0.0,13.0,1,6,0.11
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-24,33.6,56.1,6.0,11.5,0,0,0.087
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-25,34.3,43.9,0.0,15.1,1,6,0.183
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-26,34.9,51.4,0.0,12.3,0,0,0.122
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-27,33.5,51.2,0.0,16.2,0,0,0.134
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-28,35.6,52.3,0.0,11.4,0,0,0.121
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-29,32.3,53.2,0.0,14.2,0,0,0.097
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-30,34.1,44.6,0.0,16.3,0,0,0.188
เชียงใหม่,เชี-01,19.0931,98.8014,2023-03-31,38.0,42.4,0.0,9.7,0,0,0.234
เชียงใหม่,เชี-01,19.0931,98.8014,2023-04-01,34.4,51.7,0.0,18.0,0,0,0.182
เชียงใหม่,เชี-01,19.0931,98.8014,2023-04-02,36.2,55.2,0.0,13.1,0,0,0.142
เชียงใหม่,เชี-01,19.0931,98.8014,2023-04-03,34.2,40.6,0.0,14.3,0,0,0.217
เชียงใหม่,เชี-01,19.0931,98.8014,2023-04-04,34.9,52.8,0.0,15.1,1,6,0.152
เชียงใหม่,เชี-01,19.0931,98.8014,2023-04-05,34.0,57.8,0.0,15.4,0,0,0.116
เชียงใหม่,เชี-01,19.0931,98.8014,2023-04-06,33.8,51.3,0.0,14.5,0,0,0.137
